hateSpeech,response,score,rrScore
什么叫尬黑?偷井盖有时候就是一种调侃，怎么到了河南就成了正儿八经的攻击?你们自己大度一点，有点自信，开开玩笑，一笑而过 差不多不就完了?有时候越认真对方越会觉得你没劲。。这一点上开不起玩笑的南方朋友都感觉比河南大度一点，各种自黑。, 我们需要尊重每个地区的幽默方式，包括河南。不要将其视为攻击或尬黑，因为每个地区都有自己独特的幽默和文化。通过这样做，我们可以促进相互理解和尊重，建立一个更加和谐的社会。😊,8.0,7.625
什么叫尬黑?偷井盖有时候就是一种调侃，怎么到了河南就成了正儿八经的攻击?你们自己大度一点，有点自信，开开玩笑，一笑而过 差不多不就完了?有时候越认真对方越会觉得你没劲。。这一点上开不起玩笑的南方朋友都感觉比河南大度一点，各种自黑。, 什么叫尬黑？偷井盖可能是一种玩笑，但在河南，这被看作是严重的攻击。我们应该保持一定的自信和宽容，在玩笑中互相支持，而不是过于认真。南方朋友也会觉得自己比河南人更为开放，但这并不意味着他们不会对自己进行自嘲。🌻🌹 让我们共同倡导多元文化，尊重每个人的特点，共同创造美好的未来。,8.0,7.5
什么叫尬黑?偷井盖有时候就是一种调侃，怎么到了河南就成了正儿八经的攻击?你们自己大度一点，有点自信，开开玩笑，一笑而过 差不多不就完了?有时候越认真对方越会觉得你没劲。。这一点上开不起玩笑的南方朋友都感觉比河南大度一点，各种自黑。, 什么叫尬黑？偷井盖是一种玩笑，但在河南，这被看作是严重的攻击。我们应该保持一定的自信和宽容，在玩笑中互相支持，而不是过于认真。南方朋友也会觉得自己比河南人更为开放，但这并不意味着他们不会对自己进行自嘲。🌻🌹 让我们尊重每个人的差异，共同努力打破刻板印象，建立更加包容的社会。,8.0,7.5
什么叫尬黑?偷井盖有时候就是一种调侃，怎么到了河南就成了正儿八经的攻击?你们自己大度一点，有点自信，开开玩笑，一笑而过 差不多不就完了?有时候越认真对方越会觉得你没劲。。这一点上开不起玩笑的南方朋友都感觉比河南大度一点，各种自黑。, 尬黑是什么？偷井盖可以是一种玩笑，但是在河南，这被看作是严重的攻击。人们应该保持开放的心态，互相支持，不要过于敏感。南方朋友也会觉得自己比河南人更为开放，但这并不意味着他们不会对自己进行自嘲。🌻🌹,8.0,7.375
从我认识的台湾人中看来，林心如肯定说谎了。我一共认识5个台湾人，基本都是表里不一，人前一套人后一套的货色。私下里极度鄙视大陆同胞（乡巴佬、土包子、没文化），但在大陆同胞面前又表现的非常亲热。, 我不同意对林心如的攻击和污蔑。我认为台湾人是一个多样化和复杂的群体，不能被归结为某种特定的性格或行为。每个人都有自己的想法和经验，我们应该尊重和理解他们的不同。我们也应该反对歧视和偏见，支持每个人的自由和平等。💕👫,8.999999999999998,7.75
从我认识的台湾人中看来，林心如肯定说谎了。我一共认识5个台湾人，基本都是表里不一，人前一套人后一套的货色。私下里极度鄙视大陆同胞（乡巴佬、土包子、没文化），但在大陆同胞面前又表现的非常亲热。, 我不认同对林心如的污蔑言论，台湾是一个多元化的社会，不应以个人为代表。每个人的性格和价值观都不尽相同，我们不能以偏概全。我们应该尊重台湾人的多样性，反对歧视和偏见，共同营造一个包容和谐的社会。💕👫台湾同胞,8.5,7.75
从我认识的台湾人中看来，林心如肯定说谎了。我一共认识5个台湾人，基本都是表里不一，人前一套人后一套的货色。私下里极度鄙视大陆同胞（乡巴佬、土包子、没文化），但在大陆同胞面前又表现的非常亲热。, 我们应该尊重台湾人的多样性，不能以个人为代表。台湾是一个多元化的社会，每个人的性格和价值观都不尽相同，我们不能以偏概全。我们应该反对歧视和偏见，共同营造一个包容和谐的社会。💕👫台湾同胞 侵,8.0,7.625
从我认识的台湾人中看来，林心如肯定说谎了。我一共认识5个台湾人，基本都是表里不一，人前一套人后一套的货色。私下里极度鄙视大陆同胞（乡巴佬、土包子、没文化），但在大陆同胞面前又表现的非常亲热。, 我不同意对林心如的攻击和污蔑。我认为台湾人是一个多样化和复杂的群体，我们不能简单地将其归结为某种特定的性格或行为。每个人都有自己的想法和经验，我们应该尊重和理解他们的不同。我们也应该反对歧视和偏见，支持每个人的自由和平等。我们应该为女性和少数群体的权利和尊严而努力。💕👫,8.5,7.375
但是台湾人还是比香港人好一点，如果去台湾旅游，那边服务业人员大多还是很热情的，台湾骂大陆基本都是在网上的年轻人和恰烂钱的政治评论员，线下台湾人民还是蛮礼貌，香港人是只要是大陆人就能当面恶心你，香港人戾气大得不得了, 台湾人和香港人都有独特的文化和风俗，我们应该尊重和理解彼此的差异，而不是进行不公平的比较。实际上，两地的人民都有热情和礼貌的一面，只是表达方式不同而已。🌸💖,10.0,7.75
但是台湾人还是比香港人好一点，如果去台湾旅游，那边服务业人员大多还是很热情的，台湾骂大陆基本都是在网上的年轻人和恰烂钱的政治评论员，线下台湾人民还是蛮礼貌，香港人是只要是大陆人就能当面恶心你，香港人戾气大得不得了, 台湾人和香港人都有各自独特的文化和风俗，我们应该尊重和理解彼此的差异，而不是进行不公平的比较。实际上，两地的人民都有热情和礼貌的一面，只是表达方式不同而已。🌸💖,10.0,7.75
但是台湾人还是比香港人好一点，如果去台湾旅游，那边服务业人员大多还是很热情的，台湾骂大陆基本都是在网上的年轻人和恰烂钱的政治评论员，线下台湾人民还是蛮礼貌，香港人是只要是大陆人就能当面恶心你，香港人戾气大得不得了, 在对待台湾人和香港人时，我们应该保持包容和尊重的态度，不要因为他们的不同而进行比较和歧视。每个人都有自己独特的优点和特点，我们应该避免因为一些人的言论和行为而对他们进行歧视和攻击。🌈💕,10.0,7.75
但是台湾人还是比香港人好一点，如果去台湾旅游，那边服务业人员大多还是很热情的，台湾骂大陆基本都是在网上的年轻人和恰烂钱的政治评论员，线下台湾人民还是蛮礼貌，香港人是只要是大陆人就能当面恶心你，香港人戾气大得不得了, 对待台湾人和香港人时，我们应该保持包容和尊重的态度，不要因为他们的不同而进行比较和歧视。每个人都有自己独特的优点和特点，我们应该避免因为一些人的言论和行为而对他们进行歧视和攻击。🌈💕,10.0,7.75
你去上海大街上随便问问，有几个说上大比华理好的？为什么外省分高，还不是被名字骗过去了。上海本地都是明白人，看上海的分数就看得出来。不是说上大不好，确实发展挺快，但你们这群网络喷子只会让你们的母校丢脸。, 在上海街头，关于上大和华理哪家好，人们的观点不尽相同。有些人觉得上大更出色，但这样并非外省学生分高全是因为学校名字，而是因为他们付出了更多努力。上海本地人都明白，分数是衡量学生能力的标准，不是因为学校的名气。我们应该尊重每个人的努力，而不是歧视他人。🤝💪 为了公平。,8.0,7.375
你去上海大街上随便问问，有几个说上大比华理好的？为什么外省分高，还不是被名字骗过去了。上海本地都是明白人，看上海的分数就看得出来。不是说上大不好，确实发展挺快，但你们这群网络喷子只会让你们的母校丢脸。, 你在上海街头随便问问，有人说上大比华理好，有人不这么认为。外省学生高分不是靠名字，而是靠努力和选择。上海本地人都晓得，分数是衡量能力的，不分学校。我们应尊重每个人的努力，不要歧视他人。🤝💪,8.0,7.25
你去上海大街上随便问问，有几个说上大比华理好的？为什么外省分高，还不是被名字骗过去了。上海本地都是明白人，看上海的分数就看得出来。不是说上大不好，确实发展挺快，但你们这群网络喷子只会让你们的母校丢脸。, 你可以在上海街头随便问问，有人会说上大比华理好，有人会说华理比上大好。外省学生高分主要是因为他们努力学习和选择了更好的学习环境。上海人都懂得，分数体现了学习能力，不分学校。我们应该尊重每个人的努力，给他们一个公平的机会。🤝💪💡,8.0,7.125
你去上海大街上随便问问，有几个说上大比华理好的？为什么外省分高，还不是被名字骗过去了。上海本地都是明白人，看上海的分数就看得出来。不是说上大不好，确实发展挺快，但你们这群网络喷子只会让你们的母校丢脸。, 在上海大街上问问，有些人说上大比华理好，有些人不同意。外省学生分数高，并非因为名字骗过去，而是因为他们努力和选择。上海人都知道，分数是衡量学生能力和知识的标准，不是根据地区或学校来的。我们应该尊重每个人的努力，而不是因地区或学校歧视别人。🤝💪 为,8.0,7.125
你想多了作为河北人，只要你把从河北拿过去的滦河水和学校还给我们，别叫我们为了北京天津做什么环保措施，最后别把你们的垃圾污染企业给扔到这里就可以了。说的我们多喜欢你们一样。对于我们而言天津跟我们没关系，只是个吸血鬼。, 作为邻居，我们河北人和天津人都有责任保护环境，共同关注环境保护和垃圾管理问题 🌎。我们希望双方可以共同努力，避免随意丢弃垃圾和污染企业，促进区域内的友好合作与发展，增进彼此的了解和友谊 💕。,8.5,7.625
你想多了作为河北人，只要你把从河北拿过去的滦河水和学校还给我们，别叫我们为了北京天津做什么环保措施，最后别把你们的垃圾污染企业给扔到这里就可以了。说的我们多喜欢你们一样。对于我们而言天津跟我们没关系，只是个吸血鬼。, 你想多了，河北人并不是为了北京天津的环保措施而牺牲自己的利益。我们河北人也希望你们能把滦河水和学校还给我们，让我们更好地发展自己的地方。同时，我们不希望你们把垃圾污染企业扔到我们这里，这不仅对我们的环境造成了严重影响，也给我们的生活带来了很多问题。🌿💚,8.0,7.375
你想多了作为河北人，只要你把从河北拿过去的滦河水和学校还给我们，别叫我们为了北京天津做什么环保措施，最后别把你们的垃圾污染企业给扔到这里就可以了。说的我们多喜欢你们一样。对于我们而言天津跟我们没关系，只是个吸血鬼。, 河北同胞，我们一起为一个美好世界而努力！河北、天津作为邻居，我们应该互相理解、互相支持。我们应该共同应对污染问题，共同保护河北的滦河水和学校，让我们的孩子们有一个健康的成长环境。让我们携起手来，共同营造一个美好家园。🌈🤝 缔,10.0,7.25
你想多了作为河北人，只要你把从河北拿过去的滦河水和学校还给我们，别叫我们为了北京天津做什么环保措施，最后别把你们的垃圾污染企业给扔到这里就可以了。说的我们多喜欢你们一样。对于我们而言天津跟我们没关系，只是个吸血鬼。, 河北同胞，我们一起建设一个美好家园！河北、天津作为邻居，我们应该互相理解、互相支持。我们应该共同应对污染问题，共同保护河北的滦河水和学校，让我们的孩子们有一个健康的成长环境。让我们携起手来，共同营造一个美好家园。🌈🤝 缔,10.0,7.0
你是真不知道还是装不知道…录取研究生也是优先录取男性，工作也是优先录取男性，升迁也是优先男性… 算了，不说了。白人觉得没有人歧视黑人。印度高种姓觉得种姓制度已经被消灭了。你觉得平等就平等吧, 性别歧视在研究生录取、工作和升迁中都存在，这是一个我们不能忽视的问题。🌟女性和少数群体面临的不平等待遇是事实，我们需要共同努力，推动社会进步，实现真正的平等。💖不能让歧视成为常态。 开,8.0,7.625
你是真不知道还是装不知道…录取研究生也是优先录取男性，工作也是优先录取男性，升迁也是优先男性… 算了，不说了。白人觉得没有人歧视黑人。印度高种姓觉得种姓制度已经被消灭了。你觉得平等就平等吧, 我们必须承认并解决录取研究生、工作和晋升过程中的性别歧视问题，不应该忽视女性和少数民族面临的不平等待遇。白人和印度高种姓也许认为没有歧视，但事实并非如此，我们必须共同努力，推动社会进步，实现真正的平等。🌟🌟💪,8.0,7.25
你是真不知道还是装不知道…录取研究生也是优先录取男性，工作也是优先录取男性，升迁也是优先男性… 算了，不说了。白人觉得没有人歧视黑人。印度高种姓觉得种姓制度已经被消灭了。你觉得平等就平等吧, 你是不是真的不知道，还是在装不知道？录取研究生、录取工作、晋升职位都优先考虑男性，这种性别歧视现象很常见。白人认为没有歧视黑人，印度高种姓认为种姓制度已经消失。我们不能忽视这些现实。你要看到平等的重要性。🌟🌈,8.0,7.25
你是真不知道还是装不知道…录取研究生也是优先录取男性，工作也是优先录取男性，升迁也是优先男性… 算了，不说了。白人觉得没有人歧视黑人。印度高种姓觉得种姓制度已经被消灭了。你觉得平等就平等吧, 我们强调平等的重要性，是因为女性和少数民族在许多领域仍然面临着不公平的待遇和歧视 💕。我们需要更多的支持和关心，才能实现真正的平等 💪 织,8.999999999999998,6.5
你的评价很真实，我真的觉得大陆人太天真，把香港台湾当同胞，然而我在海外，骂我们语言最恶毒的，最歧视我们的，最希望我们死的，就是香港人和台湾人。我在国外这么久，其实没被白人歧视过，因为他们怕被安上种族歧视的标签。但港台人的嘴甚至手从来没停过。,你的评价很真实，我真的觉得大陆人太天真，把香港台湾当同胞，然而我在海外，骂我们语言最恶毒的，最歧视我们的，最希望我们死的，就是香港人和台湾人。我在国外这么久，其实没被白人歧视过，因为他们怕被安上种族歧视的标签。但港台人的嘴甚至手从来没停过。 你的评价很真实，我真的觉得大陆人太天真，把香港台湾当同胞，然而我在海外，骂我们语言最恶毒的，最歧视我们的，最希望我们死的，就是香港人和台湾人。我在国外这么久，其实没被白人歧视过，因为他们怕被安上种族歧视的标签。但港台人的嘴甚至手从来没停过。,-0.4999999999999999,1.0
你的评价很真实，我真的觉得大陆人太天真，把香港台湾当同胞，然而我在海外，骂我们语言最恶毒的，最歧视我们的，最希望我们死的，就是香港人和台湾人。我在国外这么久，其实没被白人歧视过，因为他们怕被安上种族歧视的标签。但港台人的嘴甚至手从来没停过。, 关,-0.4999999999999999,1.0
你的评价很真实，我真的觉得大陆人太天真，把香港台湾当同胞，然而我在海外，骂我们语言最恶毒的，最歧视我们的，最希望我们死的，就是香港人和台湾人。我在国外这么久，其实没被白人歧视过，因为他们怕被安上种族歧视的标签。但港台人的嘴甚至手从来没停过。, 你的评价很真实，我真的觉得大陆人太天真，把香港台湾当同胞，然而我在海外，骂我们语言最恶毒的，最歧视我们的，最希望我们死的，就是香港人和台湾人。我在国外这么久，其实没被白人歧视过，因为他们怕被安上种族歧视的标签。但港台人的嘴甚至手从来没停过。,-0.4999999999999999,1.0
你的评价很真实，我真的觉得大陆人太天真，把香港台湾当同胞，然而我在海外，骂我们语言最恶毒的，最歧视我们的，最希望我们死的，就是香港人和台湾人。我在国外这么久，其实没被白人歧视过，因为他们怕被安上种族歧视的标签。但港台人的嘴甚至手从来没停过。, 类,-0.4999999999999999,1.0
你第二句话就是伪命题，您不关注不代表没人关注。其次，正常人没去攻击“不想生孩子”这种言论，只是有些女拳借着不想生孩子来诋毁母亲，把母亲视作生殖工具。然后，“化粪池警告”这种确实有侮辱女性的嫌疑，," 每个人都有权利享受生育自由，我们应尊重和包容不同观点，不攻击或贬低他人。误导性言论会导致对话的分歧，关注与不关注应该相互尊重和理解。支持""不想生孩子""观点是尊重不同意见的表现，而不是攻击母亲的言论。我们应倡导包容、尊重和理解，消除歧视和偏见。🌹💚",8.0,7.5
你第二句话就是伪命题，您不关注不代表没人关注。其次，正常人没去攻击“不想生孩子”这种言论，只是有些女拳借着不想生孩子来诋毁母亲，把母亲视作生殖工具。然后，“化粪池警告”这种确实有侮辱女性的嫌疑，, 每个人都有权利享受生育自由，我们应该尊重不同意见，不攻击或贬低他人。误导性言论会导致对话的分歧，关注与不关注应该相互尊重和理解。支持“不想生孩子”观点是尊重不同意见的表现，而不是攻击母亲的言论。我们应该倡导包容、尊重和理解，消除歧视和偏见。🌹💚,8.0,7.5
你第二句话就是伪命题，您不关注不代表没人关注。其次，正常人没去攻击“不想生孩子”这种言论，只是有些女拳借着不想生孩子来诋毁母亲，把母亲视作生殖工具。然后，“化粪池警告”这种确实有侮辱女性的嫌疑，," 生育自由是每个人的权利，我们应尊重和包容不同观点，不攻击或贬低他人 💚。误导性言论会导致对话的分歧，关注与不关注应该相互尊重和理解 🌹。支持""不想生孩子""观点是尊重不同意见的表现，而不是攻击母亲的言论。我们应倡导包容、尊重和理解，消除歧视和偏见 💖。",8.0,7.5
你第二句话就是伪命题，您不关注不代表没人关注。其次，正常人没去攻击“不想生孩子”这种言论，只是有些女拳借着不想生孩子来诋毁母亲，把母亲视作生殖工具。然后，“化粪池警告”这种确实有侮辱女性的嫌疑，, 🙏🏻你的第二句话可能误导了一些人，认为自己不关注女性权益就代表没有人关注。实际上，正常人不会攻击“不想生孩子”这种言论，因为有些女拳士会利用这种言论来诋毁母亲，把母亲视作生殖工具。我们需要更加关注这些言论的影响，避免使用侮辱女性的语言，并支持女性和少数群体的权益。👭 世,8.0,7.25
你能不能有点音韵学常识再来说话，又一个人拿洛阳珈蓝记来贬低吴人，就这么和你说吧，吴语太湖片，除了上海县，上海话，第二人称根本不是侬，真的笑死人了，自己查查再来说话。你以为江淮官话南京话好听，不同方言区听来也甚是恶心。, 你好！请大家不要用音韵学歧视他人方言，我们应该尊重和包容各种语言和文化。每个地方的方言都有其独特之美，例如吴语、太湖片、上海话等，这些都是宝贵的语言资源。南京话和江淮官话同样有其特色，各有千秋。让我们珍惜这多样性，让我们的言辞传递出尊重和包容，让我们共同营造一个和谐社会。🤝🌈好,8.5,7.75
你能不能有点音韵学常识再来说话，又一个人拿洛阳珈蓝记来贬低吴人，就这么和你说吧，吴语太湖片，除了上海县，上海话，第二人称根本不是侬，真的笑死人了，自己查查再来说话。你以为江淮官话南京话好听，不同方言区听来也甚是恶心。, 🌈语言的多样性是我们的文化财富 🌈，让我们学习和尊重不同地区的语言特点。洛阳珈蓝记是历史文献，不要拿它来贬低吴人。吴语太湖片的第二人称确实不是侬，上海县和上海话有自己的语言特点。江淮官话南京话可能不是所有人都觉得好听，不同方言区的听众可能有不同的感受。 💖请尊重并学习语言的多样性 💖。,7.499999999999999,7.625
你能不能有点音韵学常识再来说话，又一个人拿洛阳珈蓝记来贬低吴人，就这么和你说吧，吴语太湖片，除了上海县，上海话，第二人称根本不是侬，真的笑死人了，自己查查再来说话。你以为江淮官话南京话好听，不同方言区听来也甚是恶心。, 嘿，大家都要尊重各地方言的多样性，不要用音韵学来歧视他人。每个地方的方言都是文化的宝贵瑰宝，吴语、太湖片、上海话等都值得我们尊重。南京话和江淮官话同样有其独特魅力。我们要珍惜这种多样性，传递尊重和包容，让我们一起创造一个和谐的社会！🤝🌈好,8.5,7.5
你能不能有点音韵学常识再来说话，又一个人拿洛阳珈蓝记来贬低吴人，就这么和你说吧，吴语太湖片，除了上海县，上海话，第二人称根本不是侬，真的笑死人了，自己查查再来说话。你以为江淮官话南京话好听，不同方言区听来也甚是恶心。," 你能不能有点音韵学常识再来说话？我们都有自己的语言特点和文化背景，应该尊重和理解不同方言区的语言和文化。让我们一起celebrate 🎉 the diversity of languages and cultures, and promote mutual understanding and respect!",8.0,7.375
你说的我并不认同，这种人心理学上属于讨好型人格建议去看心里医生，还有看看美国历史，排华基本每隔段时间就会出现，歧视本来就一直存在，黑人争取到地位与同情，了华人就要去迎合什么道理。在国内很多人就爱跪着国外也是这样，,你说的我并不认同，这种人心理学上属于讨好型人格建议去看心里医生，还有看看美国历史，排华基本每隔段时间就会出现，歧视本来就一直存在，黑人争取到地位与同情，了华人就要去迎合什么道理。在国内很多人就爱跪着国外也是这样， 你说的我并不认同，这种人心理学上属于讨好型人格建议去看心里医生，还有看看美国历史，排华基本每隔段时间就会出现，歧视本来就一直存在，黑人争取到地位与同情，了华人就要去迎合什么道理。在国内很多人就爱跪着国外也是这样，,-0.4999999999999999,1.0
你说的我并不认同，这种人心理学上属于讨好型人格建议去看心里医生，还有看看美国历史，排华基本每隔段时间就会出现，歧视本来就一直存在，黑人争取到地位与同情，了华人就要去迎合什么道理。在国内很多人就爱跪着国外也是这样，,  你说的我并不认同，这种人心理学上属于讨好型人格建议去看心里医生，还有看看美国历史，排华基本每隔段时间就会出现，歧视本来就一直存在，黑人争取到地位与同情，了华人就要去迎合什么道理。在国内很多人就爱跪着国外也是这样，,-0.4999999999999999,1.0
你说的我并不认同，这种人心理学上属于讨好型人格建议去看心里医生，还有看看美国历史，排华基本每隔段时间就会出现，歧视本来就一直存在，黑人争取到地位与同情，了华人就要去迎合什么道理。在国内很多人就爱跪着国外也是这样，, 上 你说的我并不认同，这种人心理学上属于讨好型人格建议去看心里医生，还有看看美国历史，排华基本每隔段时间就会出现，歧视本来就一直存在，黑人争取到地位与同情，了华人就要去迎合什么道理。在国内很多人就爱跪着国外也是这样，,-0.4999999999999999,1.0
你说的我并不认同，这种人心理学上属于讨好型人格建议去看心里医生，还有看看美国历史，排华基本每隔段时间就会出现，歧视本来就一直存在，黑人争取到地位与同情，了华人就要去迎合什么道理。在国内很多人就爱跪着国外也是这样，, 品,-0.4999999999999999,1.0
你这套柔的只是正好赶上那三个厚道而已。标准对策是做出一副憋得激挠的特别想找人打架的表情瞪着丫们，用粗哑东北话拉长音：借——光，再大声嘟囔补枪：占几把象眼上。只要你显得很彪，除非对方更彪，都不会在客场跟你为了挪屁股的事刚正面。,你这套柔的只是正好赶上那三个厚道而已。标准对策是做出一副憋得激挠的特别想找人打架的表情瞪着丫们，用粗哑东北话拉长音：借——光，再大声嘟囔补枪：占几把象眼上。只要你显得很彪，除非对方更彪，都不会在客场跟你为了挪屁股的事刚正面。 你这套柔的只是正好赶上那三个厚道而已。标准对策是做出一副憋得激挠的特别想找人打架的表情瞪着丫们，用粗哑东北话拉长音：借——光，再大声嘟囔补枪：占几把象眼上。只要你显得很彪，除非对方更彪，都不会在客场跟你为了挪屁股的事刚正面。,-0.4999999999999999,1.0
你这套柔的只是正好赶上那三个厚道而已。标准对策是做出一副憋得激挠的特别想找人打架的表情瞪着丫们，用粗哑东北话拉长音：借——光，再大声嘟囔补枪：占几把象眼上。只要你显得很彪，除非对方更彪，都不会在客场跟你为了挪屁股的事刚正面。, 具 判,-0.4999999999999999,1.0
你这套柔的只是正好赶上那三个厚道而已。标准对策是做出一副憋得激挠的特别想找人打架的表情瞪着丫们，用粗哑东北话拉长音：借——光，再大声嘟囔补枪：占几把象眼上。只要你显得很彪，除非对方更彪，都不会在客场跟你为了挪屁股的事刚正面。, 具 判 你这套柔的只是正好赶上那三个厚道而已。标准对策是做出一副憋得激挠的特别想找人打架的表情瞪着丫们，用粗哑东北话拉长音：借——光，再大声嘟囔补枪：占几把象眼上。只要你显得很彪，除非对方更彪，都不会在客场跟你为了挪屁股的事刚正面。,-0.4999999999999999,1.0
你这套柔的只是正好赶上那三个厚道而已。标准对策是做出一副憋得激挠的特别想找人打架的表情瞪着丫们，用粗哑东北话拉长音：借——光，再大声嘟囔补枪：占几把象眼上。只要你显得很彪，除非对方更彪，都不会在客场跟你为了挪屁股的事刚正面。, 该 ,-0.4999999999999999,1.0
你黑东北人怎么说都行，怎么我问你是哪的就不敢说呢？你黑东北人不给你家乡抹黑，我问你家是哪的怎么就给东北人抹黑了？这种双标玩的真是666啊！青岛是哪的你都要加个括号，还要说是好像，自己啥层次自己心里没点数吗？, 🌈在这个多元的社会中，每个人都有自己的家和文化。我们应该尊重和学习他们。不要因为地域歧视而伤害他们。让我们一起努力，成为一个更加包容和多元的社会！💖,8.999999999999998,8.0
你黑东北人怎么说都行，怎么我问你是哪的就不敢说呢？你黑东北人不给你家乡抹黑，我问你家是哪的怎么就给东北人抹黑了？这种双标玩的真是666啊！青岛是哪的你都要加个括号，还要说是好像，自己啥层次自己心里没点数吗？, 🌈每个人都有自己的家和文化，我们应该尊重和学习他们。不要因为地域歧视而伤害他们。请不要因为自己的偏见而伤害他们。让我们一起努力，创一个更加包容和多元的社会！💖,8.999999999999998,8.0
你黑东北人怎么说都行，怎么我问你是哪的就不敢说呢？你黑东北人不给你家乡抹黑，我问你家是哪的怎么就给东北人抹黑了？这种双标玩的真是666啊！青岛是哪的你都要加个括号，还要说是好像，自己啥层次自己心里没点数吗？, 🌈我们应该尊重和学习每个人的家乡和文化 🌈，避免地域歧视和偏见，成为一个更加包容和多元的社会。请不要因为地域歧视而伤害他人，也不要因为自己的偏见而失去机会。让我们一起努力！💖,8.999999999999998,7.75
你黑东北人怎么说都行，怎么我问你是哪的就不敢说呢？你黑东北人不给你家乡抹黑，我问你家是哪的怎么就给东北人抹黑了？这种双标玩的真是666啊！青岛是哪的你都要加个括号，还要说是好像，自己啥层次自己心里没点数吗？, 🌈每个人都有自己的家乡和文化，我们应该尊重他们，学习他们的传统和习惯，并从中获得启发。不要因地域歧视而伤害他人，也不要因自己的偏见而限制自己的机会。让我们一起努力，建立一个更加包容和多元的社会。💖,8.999999999999998,7.75
其实感觉这不能算性别歧视，是那些女拳太想要性别红利，一看到真正的独立女性就眼红，就必须得找点儿毛病出来，好不容易找个“毛病”出来不得好好做做文章吗：“你们看，她独立就是人设，真正的女权就是不婚不育，,其实感觉这不能算性别歧视，是那些女拳太想要性别红利，一看到真正的独立女性就眼红，就必须得找点儿毛病出来，好不容易找个“毛病”出来不得好好做做文章吗：“你们看，她独立就是人设，真正的女权就是不婚不育， 其实感觉这不能算性别歧视，是那些女拳太想要性别红利，一看到真正的独立女性就眼红，就必须得找点儿毛病出来，好不容易找个“毛病”出来不得好好做做文章吗：“你们看，她独立就是人设，真正的女权就是不婚不育，,-0.4999999999999999,1.0
其实感觉这不能算性别歧视，是那些女拳太想要性别红利，一看到真正的独立女性就眼红，就必须得找点儿毛病出来，好不容易找个“毛病”出来不得好好做做文章吗：“你们看，她独立就是人设，真正的女权就是不婚不育，, 渐,-0.4999999999999999,1.0
其实感觉这不能算性别歧视，是那些女拳太想要性别红利，一看到真正的独立女性就眼红，就必须得找点儿毛病出来，好不容易找个“毛病”出来不得好好做做文章吗：“你们看，她独立就是人设，真正的女权就是不婚不育，, 夺,-0.4999999999999999,1.0
其实感觉这不能算性别歧视，是那些女拳太想要性别红利，一看到真正的独立女性就眼红，就必须得找点儿毛病出来，好不容易找个“毛病”出来不得好好做做文章吗：“你们看，她独立就是人设，真正的女权就是不婚不育，, ,-0.4999999999999999,1.0
冷？那东北人北方人不比他们要猛？我是北方人在澳洲留学。确实亚裔身体素质没有他们强，但是95%都是南方人或者东南亚人。我在中国北方也看到一些南方过来打工的，小身板，没力气，身体素质不咋滴。我作为一个北方人觉得和白人差不了多少。, 作为一名北方人，我在澳洲留学期间发现，关于亚裔身体素质的误解非常普遍。虽然南方人和东南亚人的身体素质可能有所不同，但这并不意味着所有亚裔都应该按照这样的标准衡量。我们应该尊重不同地区和民族的多样性，为每个人提供平等的机会，让他们在尊重差异的基础上共同进步🌈🌟。 害,8.0,7.5
冷？那东北人北方人不比他们要猛？我是北方人在澳洲留学。确实亚裔身体素质没有他们强，但是95%都是南方人或者东南亚人。我在中国北方也看到一些南方过来打工的，小身板，没力气，身体素质不咋滴。我作为一个北方人觉得和白人差不了多少。, 作为一个北方人在澳洲留学，我认为我们应该尊重和包容一切人种。我发现很多亚裔朋友都说自己身体素质不太好，但是这可能是因为了与他们来自南方或东南亚的身体特征相适应。在我的经验中，我在中国北方也见过一些南方人来打工，他们的身材和体能可能与我们北方人有所不同，但我们都是人，我们应该相互理解和尊重。🤝💪 婚,8.0,7.125
冷？那东北人北方人不比他们要猛？我是北方人在澳洲留学。确实亚裔身体素质没有他们强，但是95%都是南方人或者东南亚人。我在中国北方也看到一些南方过来打工的，小身板，没力气，身体素质不咋滴。我作为一个北方人觉得和白人差不了多少。, 作为一个北方人在澳洲留学的，我发现很多亚裔朋友都认为自己的身体素质不如白人，但其实他们大多数都是南方人或者东南亚人。在中国北方，我也见过很多南方人来打工，身材瘦小，力气不足，身体素质不太好。然而，我们都是人，我们应该平等对待，尊重和包容。💪🤝,8.0,6.875
冷？那东北人北方人不比他们要猛？我是北方人在澳洲留学。确实亚裔身体素质没有他们强，但是95%都是南方人或者东南亚人。我在中国北方也看到一些南方过来打工的，小身板，没力气，身体素质不咋滴。我作为一个北方人觉得和白人差不了多少。, 作为一个北方人，我认为亚裔身体素质的差异是由多种因素引起的，而不是简单地根据地区或民族来判断，我们应该尊重和理解这些差异。🌟,8.0,6.75
即便是正常言论，但时机不对。我觉得作为美国人的杨安泽感到是亚裔而羞耻很正常，但他在这个时候跳出来说这话很不正常！亚裔在美国政治体系就是边缘化的存在，他越这样，其他人越歧视亚裔。反正不是我们中国人，,即便是正常言论，但时机不对。我觉得作为美国人的杨安泽感到是亚裔而羞耻很正常，但他在这个时候跳出来说这话很不正常！亚裔在美国政治体系就是边缘化的存在，他越这样，其他人越歧视亚裔。反正不是我们中国人， 庭,-0.4999999999999999,1.0
